ProductKey;CustomerKey;UnitPrice;OrderQuantity;SalesAmount;SalesOrderNumber;OrderDate;FirstName;LastName;BirthDate;MaritalStatus;Gender;EmailAddress;YearlyIncome;NumberCarsOwned;GeographyKey;City;StateProvinceName;EnglishCountryRegionName;SalesTerritoryKey;EnglishProductName;ProductSubcategoryKey;EnglishProductSubcategoryName;ProductCategoryKey;EnglishProductCategoryName
312;11611;3578,27;1;3578,27;SO43807;2011-01-23 00:00:00.000;Ernest;Lin;1985-02-23;M;M;ernest7@adventure-works.com;20000,00;1;183;Orleans;Loiret;France;7;Road-150 Red, 48;2;Road Bikes;1;Bikes
313;13259;3578,27;1;3578,27;SO43808;2011-01-23 00:00:00.000;Allen;Garcia;1963-05-07;M;M;allen13@adventure-works.com;130000,00;2;170;Münster;Saarland;Germany;8;Road-150 Red, 52;2;Road Bikes;1;Bikes
310;16350;3578,27;1;3578,27;SO43809;2011-01-23 00:00:00.000;Fernando;Thompson;1965-02-10;S;M;fernando14@adventure-works.com;80000,00;2;18;Sydney;New South Wales;Australia;9;Road-150 Red, 62;2;Road Bikes;1;Bikes
345;11004;3399,99;1;3399,99;SO43810;2011-01-23 00:00:00.000;Elizabeth;Johnson;1979-08-05;S;F;elizabeth5@adventure-works.com;80000,00;4;19;Wollongong;New South Wales;Australia;9;Mountain-100 Silver, 42;1;Mountain Bikes;1;Bikes
346;11026;3399,99;1;3399,99;SO43811;2011-01-23 00:00:00.000;Harold;Sai;1951-10-01;S;M;harold3@adventure-works.com;30000,00;2;4;Goulburn;New South Wales;Australia;9;Mountain-100 Silver, 44;1;Mountain Bikes;1;Bikes
312;27662;3578,27;1;3578,27;SO43812;2011-01-24 00:00:00.000;Bianca;Zheng;1965-12-13;S;F;bianca16@adventure-works.com;110000,00;4;301;Burbank;California;United States;4;Road-150 Red, 48;2;Road Bikes;1;Bikes
350;28390;3374,99;1;3374,99;SO43813;2011-01-24 00:00:00.000;Frederick;Suri;1969-09-30;S;M;frederick0@adventure-works.com;20000,00;1;215;Colombes;Hauts de Seine;France;7;Mountain-100 Black, 44;1;Mountain Bikes;1;Bikes
350;25866;3374,99;1;3374,99;SO43814;2011-01-24 00:00:00.000;Tristan;Perry;1952-05-09;M;M;tristan8@adventure-works.com;40000,00;4;552;W. Linn;Oregon;United States;1;Mountain-100 Black, 44;1;Mountain Bikes;1;Bikes
311;16494;3578,27;1;3578,27;SO43815;2011-01-24 00:00:00.000;Jordyn;Simmons;1965-11-21;S;F;jordyn15@adventure-works.com;80000,00;2;40;Warrnambool;Victoria;Australia;9;Road-150 Red, 44;2;Road Bikes;1;Bikes
314;16496;3578,27;1;3578,27;SO43816;2011-01-24 00:00:00.000;Dawn;Tang;1965-05-14;S;F;dawn28@adventure-works.com;80000,00;2;3;Darlinghurst;New South Wales;Australia;9;Road-150 Red, 56;2;Road Bikes;1;Bikes
310;16519;3578,27;1;3578,27;SO43817;2011-01-24 00:00:00.000;Yolanda;Chander;1982-02-11;S;F;yolanda14@adventure-works.com;10000,00;0;25;Hervey Bay;Queensland;Australia;9;Road-150 Red, 62;2;Road Bikes;1;Bikes
312;16528;3578,27;1;3578,27;SO43818;2011-01-24 00:00:00.000;Dominique;Garcia;1984-02-22;S;F;dominique12@adventure-works.com;20000,00;0;36;Melton;Victoria;Australia;9;Road-150 Red, 48;2;Road Bikes;1;Bikes
346;11006;3399,99;1;3399,99;SO43819;2011-01-24 00:00:00.000;Janet;Alvarez;1976-12-02;S;F;janet9@adventure-works.com;70000,00;1;8;Matraville;New South Wales;Australia;9;Mountain-100 Silver, 44;1;Mountain Bikes;1;Bikes
312;27651;3578,27;1;3578,27;SO43820;2011-01-25 00:00:00.000;Jeremy;Murphy;1961-05-05;M;M;jeremy43@adventure-works.com;90000,00;1;311;Concord;California;United States;4;Road-150 Red, 48;2;Road Bikes;1;Bikes
310;27663;3578,27;1;3578,27;SO43821;2011-01-25 00:00:00.000;Aaron;Collins;1971-09-21;S;M;aaron35@adventure-works.com;170000,00;2;368;Santa Cruz;California;United States;4;Road-150 Red, 62;2;Road Bikes;1;Bikes
313;27669;3578,27;1;3578,27;SO43822;2011-01-25 00:00:00.000;Katelyn;Allen;1970-05-20;M;F;katelyn47@adventure-works.com;70000,00;2;312;Coronado;California;United States;4;Road-150 Red, 52;2;Road Bikes;1;Bikes
342;19942;699,0982;1;699,0982;SO43823;2011-01-25 00:00:00.000;Armando;Navarro;1960-08-04;S;M;armando10@adventure-works.com;170000,00;4;264;Oxon;England;United Kingdom;10;Road-650 Black, 52;2;Road Bikes;1;Bikes
338;14558;699,0982;1;699,0982;SO43824;2011-01-25 00:00:00.000;Marcel;Truempy;1981-11-08;M;F;marcel0@adventure-works.com;50000,00;0;648;Yakima;Washington;United States;1;Road-650 Black, 44;2;Road Bikes;1;Bikes
313;16349;3578,27;1;3578,27;SO43825;2011-01-25 00:00:00.000;Levi;Sai;1959-10-13;S;M;levi5@adventure-works.com;80000,00;2;32;Bendigo;Victoria;Australia;9;Road-150 Red, 52;2;Road Bikes;1;Bikes
348;11008;3374,99;1;3374,99;SO43826;2011-01-25 00:00:00.000;Rob;Verhoff;1975-07-04;S;F;rob4@adventure-works.com;60000,00;3;32;Bendigo;Victoria;Australia;9;Mountain-100 Black, 38;1;Mountain Bikes;1;Bikes
338;25250;699,0982;1;699,0982;SO43827;2011-01-25 00:00:00.000;Anthony;Walker;1962-10-09;S;M;anthony9@adventure-works.com;70000,00;1;23;Gold Coast;Queensland;Australia;9;Road-650 Black, 44;2;Road Bikes;1;Bikes
310;27605;3578,27;1;3578,27;SO43828;2011-01-26 00:00:00.000;Miguel;Martinez;1973-07-18;M;M;miguel17@adventure-works.com;60000,00;2;638;Sedro Woolley;Washington;United States;1;Road-150 Red, 62;2;Road Bikes;1;Bikes
310;27611;3578,27;1;3578,27;SO43829;2011-01-26 00:00:00.000;Jack;Edwards;1962-06-02;M;M;jack36@adventure-works.com;60000,00;2;316;El Cajon;California;United States;4;Road-150 Red, 62;2;Road Bikes;1;Bikes
311;16347;3578,27;1;3578,27;SO43830;2011-01-26 00:00:00.000;Raul;Sharma;1958-12-01;M;M;raul8@adventure-works.com;70000,00;2;14;Rhodes;New South Wales;Australia;9;Road-150 Red, 44;2;Road Bikes;1;Bikes
349;11028;3374,99;1;3374,99;SO43831;2011-01-26 00:00:00.000;Jill;Jimenez;1951-10-09;M;F;jill13@adventure-works.com;30000,00;2;17;St. Leonards;New South Wales;Australia;9;Mountain-100 Black, 42;1;Mountain Bikes;1;Bikes
310;13584;3578,27;1;3578,27;SO43832;2011-01-26 00:00:00.000;Isaiah;Cox;1964-08-13;S;M;isaiah9@adventure-works.com;70000,00;1;267;Runcorn;England;United Kingdom;10;Road-150 Red, 62;2;Road Bikes;1;Bikes
310;21727;3578,27;1;3578,27;SO43833;2011-01-27 00:00:00.000;Arianna;Flores;1978-12-22;M;F;arianna10@adventure-works.com;40000,00;0;64;Shawnee;British Columbia;Canada;6;Road-150 Red, 62;2;Road Bikes;1;Bikes
348;28393;3374,99;1;3374,99;SO43834;2011-01-27 00:00:00.000;Ramon;Zheng;1972-01-04;S;M;ramon17@adventure-works.com;40000,00;0;216;Courbevoie;Hauts de Seine;France;7;Mountain-100 Black, 38;1;Mountain Bikes;1;Bikes
348;19802;3374,99;1;3374,99;SO43835;2011-01-27 00:00:00.000;Sara;James;1980-01-10;S;F;sara8@adventure-works.com;30000,00;2;56;Newton;British Columbia;Canada;6;Mountain-100 Black, 38;1;Mountain Bikes;1;Bikes
324;26620;699,0982;1;699,0982;SO43836;2011-01-27 00:00:00.000;Isabella;Green;1978-05-17;S;F;isabella45@adventure-works.com;50000,00;1;63;Shawnee;British Columbia;Canada;6;Road-650 Red, 62;2;Road Bikes;1;Bikes
350;11009;3374,99;1;3374,99;SO43837;2011-01-27 00:00:00.000;Shannon;Carlson;1969-09-29;S;M;shannon38@adventure-works.com;70000,00;1;25;Hervey Bay;Queensland;Australia;9;Mountain-100 Black, 44;1;Mountain Bikes;1;Bikes
313;27641;3578,27;1;3578,27;SO43838;2011-01-28 00:00:00.000;Miranda;Alexander;1967-11-07;S;F;miranda19@adventure-works.com;120000,00;4;316;El Cajon;California;United States;4;Road-150 Red, 52;2;Road Bikes;1;Bikes
311;27673;3578,27;1;3578,27;SO43839;2011-01-28 00:00:00.000;Jennifer;Young;1958-11-20;S;F;jennifer27@adventure-works.com;60000,00;2;611;Bremerton;Washington;United States;1;Road-150 Red, 44;2;Road Bikes;1;Bikes
326;17957;699,0982;1;699,0982;SO43840;2011-01-28 00:00:00.000;Misty;Yuan;1976-03-21;S;F;misty8@adventure-works.com;30000,00;0;218;Sèvres;Hauts de Seine;France;7;Road-650 Red, 44;2;Road Bikes;1;Bikes
314;13406;3578,27;1;3578,27;SO43841;2011-01-28 00:00:00.000;Craig;Jiménez;1962-07-05;M;M;craig6@adventure-works.com;130000,00;2;170;Münster;Saarland;Germany;8;Road-150 Red, 56;2;Road Bikes;1;Bikes
312;16630;3578,27;1;3578,27;SO43842;2011-01-28 00:00:00.000;Jaime;Sutton;1978-01-08;M;M;jaime28@adventure-works.com;110000,00;4;39;Sunbury;Victoria;Australia;9;Road-150 Red, 48;2;Road Bikes;1;Bikes
313;22041;3578,27;1;3578,27;SO43918;2011-01-29 00:00:00.000;Paige;Morris;1978-10-31;S;F;paige43@adventure-works.com;60000,00;1;50;Haney;British Columbia;Canada;6;Road-150 Red, 52;2;Road Bikes;1;Bikes
314;12124;3578,27;1;3578,27;SO43919;2011-01-29 00:00:00.000;Brandi;Gill;1962-08-08;S;F;brandi13@adventure-works.com;110000,00;3;192;Paris;Seine (Paris);France;7;Road-150 Red, 56;2;Road Bikes;1;Bikes
313;28066;3578,27;1;3578,27;SO43920;2011-01-29 00:00:00.000;Justin;Taylor;1980-04-12;M;M;justin40@adventure-works.com;80000,00;0;315;Downey;California;United States;4;Road-150 Red, 52;2;Road Bikes;1;Bikes
313;16743;3578,27;1;3578,27;SO43921;2011-01-29 00:00:00.000;Ariana;Stewart;1947-11-17;M;F;ariana21@adventure-works.com;40000,00;2;2;Coffs Harbour;New South Wales;Australia;9;Road-150 Red, 52;2;Road Bikes;1;Bikes
310;13546;3578,27;1;3578,27;SO43922;2011-01-29 00:00:00.000;Mitchell;Jai;1976-01-19;M;M;mitchell10@adventure-works.com;30000,00;0;170;Münster;Saarland;Germany;8;Road-150 Red, 62;2;Road Bikes;1;Bikes
312;28018;3578,27;1;3578,27;SO43923;2011-01-30 00:00:00.000;Rachel;Foster;1956-03-17;S;F;rachel64@adventure-works.com;30000,00;3;355;Redwood City;California;United States;4;Road-150 Red, 48;2;Road Bikes;1;Bikes
310;12132;3578,27;1;3578,27;SO43924;2011-01-30 00:00:00.000;Kaitlyn;Henderson;1961-05-18;M;F;kaitlyn72@adventure-works.com;110000,00;4;224;Tremblay-en-France;Seine Saint Denis;France;7;Road-150 Red, 62;2;Road Bikes;1;Bikes
314;16661;3578,27;1;3578,27;SO43925;2011-01-30 00:00:00.000;Shane;Raman;1961-10-13;S;M;shane15@adventure-works.com;70000,00;2;7;Malabar;New South Wales;Australia;9;Road-150 Red, 56;2;Road Bikes;1;Bikes
351;11055;3374,99;1;3374,99;SO43926;2011-01-31 00:00:00.000;Gilbert;Raje;1957-09-02;M;M;gilbert35@adventure-works.com;40000,00;2;22;East Brisbane;Queensland;Australia;9;Mountain-100 Black, 48;1;Mountain Bikes;1;Bikes
314;16662;3578,27;1;3578,27;SO43927;2011-01-31 00:00:00.000;Stacey;Gao;1962-09-05;S;F;stacey16@adventure-works.com;70000,00;2;18;Sydney;New South Wales;Australia;9;Road-150 Red, 56;2;Road Bikes;1;Bikes
313;16740;3578,27;1;3578,27;SO43928;2011-01-31 00:00:00.000;Elijah;Li;1946-04-25;M;M;elijah0@adventure-works.com;40000,00;2;36;Melton;Victoria;Australia;9;Road-150 Red, 52;2;Road Bikes;1;Bikes
322;25270;699,0982;1;699,0982;SO43929;2011-01-31 00:00:00.000;Gloria;Diaz;1949-03-02;M;F;gloria5@adventure-works.com;40000,00;2;29;Findon;South Australia;Australia;9;Road-650 Red, 60;2;Road Bikes;1;Bikes
312;28038;3578,27;1;3578,27;SO43930;2011-02-01 00:00:00.000;Philip;Gomez;1953-08-19;M;M;philip0@adventure-works.com;70000,00;2;298;Bellflower;California;United States;4;Road-150 Red, 48;2;Road Bikes;1;Bikes
313;13548;3578,27;1;3578,27;SO43931;2011-02-01 00:00:00.000;Bridget;Jai;1976-03-25;M;F;bridget13@adventure-works.com;30000,00;0;118;Frankfurt;Bayern;Germany;8;Road-150 Red, 52;2;Road Bikes;1;Bikes
314;16741;3578,27;1;3578,27;SO43932;2011-02-01 00:00:00.000;Alan;Xu;1946-03-07;M;M;alan15@adventure-works.com;40000,00;2;14;Rhodes;New South Wales;Australia;9;Road-150 Red, 56;2;Road Bikes;1;Bikes
347;11031;3399,99;1;3399,99;SO43933;2011-02-01 00:00:00.000;Theresa;Ramos;1953-02-18;M;F;theresa13@adventure-works.com;20000,00;2;8;Matraville;New South Wales;Australia;9;Mountain-100 Silver, 48;1;Mountain Bikes;1;Bikes
346;11034;3399,99;1;3399,99;SO43934;2011-02-01 00:00:00.000;Ebony;Gonzalez;1952-12-16;M;F;ebony19@adventure-works.com;20000,00;2;12;North Sydney;New South Wales;Australia;9;Mountain-100 Silver, 44;1;Mountain Bikes;1;Bikes
334;20048;699,0982;1;699,0982;SO43935;2011-02-02 00:00:00.000;Virginia;Srini;1978-01-02;S;F;virginia10@adventure-works.com;30000,00;1;232;Birmingham;England;United Kingdom;10;Road-650 Black, 60;2;Road Bikes;1;Bikes
311;28065;3578,27;1;3578,27;SO43936;2011-02-02 00:00:00.000;Carrie;Gill;1971-07-04;S;F;carrie12@adventure-works.com;70000,00;0;300;Beverly Hills;California;United States;4;Road-150 Red, 44;2;Road Bikes;1;Bikes
312;17047;3578,27;1;3578,27;SO43937;2011-02-02 00:00:00.000;Kendra;Rubio;1980-08-12;M;F;kendra21@adventure-works.com;90000,00;0;21;Caloundra;Queensland;Australia;9;Road-150 Red, 48;2;Road Bikes;1;Bikes
310;16686;3578,27;1;3578,27;SO43938;2011-02-02 00:00:00.000;Kristine;Alonso;1968-01-12;M;F;kristine9@adventure-works.com;60000,00;1;7;Malabar;New South Wales;Australia;9;Road-150 Red, 62;2;Road Bikes;1;Bikes
312;16659;3578,27;1;3578,27;SO43939;2011-02-02 00:00:00.000;Emily;Jones;1961-06-01;S;F;emily3@adventure-works.com;80000,00;2;4;Goulburn;New South Wales;Australia;9;Road-150 Red, 48;2;Road Bikes;1;Bikes
336;25294;699,0982;1;699,0982;SO43940;2011-02-02 00:00:00.000;Sharon;Sharma;1977-04-17;S;F;sharon16@adventure-works.com;130000,00;4;12;North Sydney;New South Wales;Australia;9;Road-650 Black, 62;2;Road Bikes;1;Bikes
314;13600;3578,27;1;3578,27;SO43941;2011-02-03 00:00:00.000;Marie;Sanz;1956-08-18;M;F;marie44@adventure-works.com;170000,00;4;273;Watford;England;United Kingdom;10;Road-150 Red, 56;2;Road Bikes;1;Bikes
310;17051;3578,27;1;3578,27;SO43942;2011-02-03 00:00:00.000;Jessie;Ortega;1973-08-25;M;F;jessie41@adventure-works.com;60000,00;1;20;Brisbane;Queensland;Australia;9;Road-150 Red, 62;2;Road Bikes;1;Bikes
338;14565;699,0982;1;699,0982;SO43943;2011-02-03 00:00:00.000;Natalie;Hernandez;1974-09-29;S;F;natalie61@adventure-works.com;50000,00;0;343;National City;California;United States;4;Road-650 Black, 44;2;Road Bikes;1;Bikes
344;11054;3399,99;1;3399,99;SO43944;2011-02-03 00:00:00.000;Deanna;Munoz;1957-09-07;M;F;deanna33@adventure-works.com;40000,00;2;34;Geelong;Victoria;Australia;9;Mountain-100 Silver, 38;1;Mountain Bikes;1;Bikes
310;16675;3578,27;1;3578,27;SO43945;2011-02-03 00:00:00.000;Kristi;Arthur;1970-06-13;S;F;kristi23@adventure-works.com;160000,00;3;8;Matraville;New South Wales;Australia;9;Road-150 Red, 62;2;Road Bikes;1;Bikes
313;16687;3578,27;1;3578,27;SO43946;2011-02-03 00:00:00.000;Lawrence;Romero;1972-04-07;S;M;lawrence7@adventure-works.com;60000,00;1;7;Malabar;New South Wales;Australia;9;Road-150 Red, 52;2;Road Bikes;1;Bikes
310;16712;3578,27;1;3578,27;SO43947;2011-02-03 00:00:00.000;Suzanne;Lu;1962-04-23;S;F;suzanne12@adventure-works.com;70000,00;1;2;Coffs Harbour;New South Wales;Australia;9;Road-150 Red, 62;2;Road Bikes;1;Bikes
345;11047;3399,99;1;3399,99;SO43948;2011-02-03 00:00:00.000;Jaclyn;Lu;1955-08-27;M;F;jaclyn12@adventure-works.com;30000,00;2;34;Geelong;Victoria;Australia;9;Mountain-100 Silver, 42;1;Mountain Bikes;1;Bikes
310;27726;3578,27;1;3578,27;SO43949;2011-02-04 00:00:00.000;Sophia;Hall;1985-09-23;S;F;sophia20@adventure-works.com;30000,00;2;335;Lemon Grove;California;United States;4;Road-150 Red, 62;2;Road Bikes;1;Bikes
311;28014;3578,27;1;3578,27;SO43950;2011-02-04 00:00:00.000;Rachel;Robinson;1950-04-22;S;F;rachel21@adventure-works.com;30000,00;2;300;Beverly Hills;California;United States;4;Road-150 Red, 44;2;Road Bikes;1;Bikes
311;16696;3578,27;1;3578,27;SO43951;2011-02-04 00:00:00.000;Claudia;Zeng;1970-08-11;S;F;claudia19@adventure-works.com;70000,00;1;23;Gold Coast;Queensland;Australia;9;Road-150 Red, 44;2;Road Bikes;1;Bikes
312;16639;3578,27;1;3578,27;SO43952;2011-02-04 00:00:00.000;Renee;Romero;1977-01-07;S;F;renee8@adventure-works.com;110000,00;4;36;Melton;Victoria;Australia;9;Road-150 Red, 48;2;Road Bikes;1;Bikes
342;20049;699,0982;1;699,0982;SO43953;2011-02-05 00:00:00.000;Colleen;Chavez;1976-12-20;S;F;colleen38@adventure-works.com;10000,00;2;272;Warrington;England;United Kingdom;10;Road-650 Black, 52;2;Road Bikes;1;Bikes
311;13602;3578,27;1;3578,27;SO43954;2011-02-05 00:00:00.000;Virginia;Mehta;1955-11-14;M;F;virginia16@adventure-works.com;110000,00;2;231;Billericay;England;United Kingdom;10;Road-150 Red, 44;2;Road Bikes;1;Bikes
314;13661;3578,27;1;3578,27;SO43955;2011-02-05 00:00:00.000;Andre;Sara;1981-05-06;M;M;andre10@adventure-works.com;40000,00;0;271;Warrington;England;United Kingdom;10;Road-150 Red, 56;2;Road Bikes;1;Bikes
344;11030;3399,99;1;3399,99;SO43956;2011-02-05 00:00:00.000;Bethany;Yuan;1958-02-18;M;F;bethany10@adventure-works.com;10000,00;2;28;Cloverdale;South Australia;Australia;9;Mountain-100 Silver, 38;1;Mountain Bikes;1;Bikes
313;28068;3578,27;1;3578,27;SO43957;2011-02-06 00:00:00.000;Amanda;Wood;1975-04-12;S;F;amanda23@adventure-works.com;80000,00;0;345;Newport Beach;California;United States;4;Road-150 Red, 52;2;Road Bikes;1;Bikes
312;16658;3578,27;1;3578,27;SO43958;2011-02-06 00:00:00.000;Ashlee;Raje;1960-10-12;S;F;ashlee20@adventure-works.com;80000,00;2;19;Wollongong;New South Wales;Australia;9;Road-150 Red, 48;2;Road Bikes;1;Bikes
348;11035;3374,99;1;3374,99;SO43959;2011-02-06 00:00:00.000;Wendy;Dominguez;1953-08-23;M;F;wendy12@adventure-works.com;10000,00;2;33;Cranbourne;Victoria;Australia;9;Mountain-100 Black, 38;1;Mountain Bikes;1;Bikes
349;11046;3374,99;1;3374,99;SO43960;2011-02-06 00:00:00.000;Christine;Yuan;1955-09-19;M;F;christine4@adventure-works.com;30000,00;2;6;Lavender Bay;New South Wales;Australia;9;Mountain-100 Black, 42;1;Mountain Bikes;1;Bikes
311;28031;3578,27;1;3578,27;SO43961;2011-02-07 00:00:00.000;Kari;Navarro;1952-09-05;S;F;kari30@adventure-works.com;70000,00;1;307;Chula Vista;California;United States;4;Road-150 Red, 44;2;Road Bikes;1;Bikes
312;28076;3578,27;1;3578,27;SO43962;2011-02-07 00:00:00.000;Logan;Williams;1973-05-11;S;M;logan51@adventure-works.com;110000,00;2;355;Redwood City;California;United States;4;Road-150 Red, 48;2;Road Bikes;1;Bikes
314;16685;3578,27;1;3578,27;SO43963;2011-02-07 00:00:00.000;Robin;Dominguez;1967-12-11;S;F;robin9@adventure-works.com;60000,00;1;13;Port Macquarie;New South Wales;Australia;9;Road-150 Red, 56;2;Road Bikes;1;Bikes
312;16745;3578,27;1;3578,27;SO43964;2011-02-07 00:00:00.000;Krista;Moreno;1948-05-23;S;F;krista7@adventure-works.com;60000,00;1;27;Townsville;Queensland;Australia;9;Road-150 Red, 48;2;Road Bikes;1;Bikes
351;11038;3374,99;1;3374,99;SO43965;2011-02-07 00:00:00.000;Diana;Hernandez;1953-09-20;M;F;diana2@adventure-works.com;10000,00;2;6;Lavender Bay;New South Wales;Australia;9;Mountain-100 Black, 48;1;Mountain Bikes;1;Bikes
347;11039;3399,99;1;3399,99;SO43966;2011-02-07 00:00:00.000;Marc;Martin;1954-06-16;M;M;marc3@adventure-works.com;30000,00;2;19;Wollongong;New South Wales;Australia;9;Mountain-100 Silver, 48;1;Mountain Bikes;1;Bikes
313;28040;3578,27;1;3578,27;SO43967;2011-02-08 00:00:00.000;Jack;Mitchell;1954-08-22;M;M;jack47@adventure-works.com;60000,00;2;616;Everett;Washington;United States;1;Road-150 Red, 52;2;Road Bikes;1;Bikes
313;28067;3578,27;1;3578,27;SO43968;2011-02-08 00:00:00.000;Olivia;Bennett;1980-12-08;M;F;olivia48@adventure-works.com;80000,00;0;335;Lemon Grove;California;United States;4;Road-150 Red, 52;2;Road Bikes;1;Bikes
310;28071;3578,27;1;3578,27;SO43969;2011-02-08 00:00:00.000;Trevor;Ross;1985-01-06;M;M;trevor3@adventure-works.com;80000,00;1;299;Berkeley;California;United States;4;Road-150 Red, 62;2;Road Bikes;1;Bikes
311;16684;3578,27;1;3578,27;SO43970;2011-02-08 00:00:00.000;Joel;Perez;1968-05-17;M;M;joel20@adventure-works.com;60000,00;1;40;Warrnambool;Victoria;Australia;9;Road-150 Red, 44;2;Road Bikes;1;Bikes
314;16657;3578,27;1;3578,27;SO43971;2011-02-08 00:00:00.000;Alvin;She;1960-09-17;M;M;alvin22@adventure-works.com;80000,00;2;6;Lavender Bay;New South Wales;Australia;9;Road-150 Red, 56;2;Road Bikes;1;Bikes
314;21939;3578,27;1;3578,27;SO43972;2011-02-09 00:00:00.000;Thomas;Roberts;1970-03-07;M;M;thomas41@adventure-works.com;70000,00;1;51;Langford;British Columbia;Canada;6;Road-150 Red, 56;2;Road Bikes;1;Bikes
312;28039;3578,27;1;3578,27;SO43973;2011-02-09 00:00:00.000;Xavier;Lee;1959-08-30;S;M;xavier19@adventure-works.com;60000,00;0;352;Palo Alto;California;United States;4;Road-150 Red, 48;2;Road Bikes;1;Bikes
312;13687;3578,27;1;3578,27;SO43974;2011-02-09 00:00:00.000;Mario;Xie;1979-02-15;M;M;mario2@adventure-works.com;40000,00;1;234;Bury;England;United Kingdom;10;Road-150 Red, 48;2;Road Bikes;1;Bikes
312;13540;3578,27;1;3578,27;SO43975;2011-02-09 00:00:00.000;Paula;Ortega;1976-08-30;M;F;paula23@adventure-works.com;40000,00;0;117;Erlangen;Bayern;Germany;8;Road-150 Red, 48;2;Road Bikes;1;Bikes
310;28063;3578,27;1;3578,27;SO43976;2011-02-09 00:00:00.000;Gabrielle;Turner;1972-06-10;M;F;gabrielle49@adventure-works.com;70000,00;0;368;Santa Cruz;California;United States;4;Road-150 Red, 62;2;Road Bikes;1;Bikes
312;16703;3578,27;1;3578,27;SO43977;2011-02-09 00:00:00.000;Denise;Sanchez;1967-11-02;M;F;denise21@adventure-works.com;60000,00;1;31;Hobart;Tasmania;Australia;9;Road-150 Red, 48;2;Road Bikes;1;Bikes
310;28030;3578,27;1;3578,27;SO43978;2011-02-10 00:00:00.000;Jason;Gonzalez;1958-10-01;S;M;jason37@adventure-works.com;70000,00;1;536;Beaverton;Oregon;United States;1;Road-150 Red, 62;2;Road Bikes;1;Bikes
322;14576;699,0982;1;699,0982;SO43979;2011-02-10 00:00:00.000;Anna;Price;1979-05-19;S;F;anna25@adventure-works.com;60000,00;0;635;Renton;Washington;United States;1;Road-650 Red, 60;2;Road Bikes;1;Bikes
351;11048;3374,99;1;3374,99;SO43980;2011-02-10 00:00:00.000;Jeremy;Powell;1956-05-21;M;M;jeremy26@adventure-works.com;30000,00;2;39;Sunbury;Victoria;Australia;9;Mountain-100 Black, 48;1;Mountain Bikes;1;Bikes
314;16664;3578,27;1;3578,27;SO43981;2011-02-10 00:00:00.000;Sophia;Nelson;1963-12-15;M;F;sophia8@adventure-works.com;130000,00;1;36;Melton;Victoria;Australia;9;Road-150 Red, 56;2;Road Bikes;1;Bikes
342;25271;699,0982;1;699,0982;SO43982;2011-02-10 00:00:00.000;Mario;Shan;1960-05-23;S;M;mario8@adventure-works.com;40000,00;2;13;Port Macquarie;New South Wales;Australia;9;Road-650 Black, 52;2;Road Bikes;1;Bikes
314;28017;3578,27;1;3578,27;SO43983;2011-02-11 00:00:00.000;Christopher;Martin;1950-12-22;S;M;christopher15@adventure-works.com;30000,00;3;611;Bremerton;Washington;United States;1;Road-150 Red, 56;2;Road Bikes;1;Bikes
311;13545;3578,27;1;3578,27;SO43984;2011-02-11 00:00:00.000;Brad;Sharma;1975-12-14;M;M;brad9@adventure-works.com;30000,00;0;119;Grevenbroich;Bayern;Germany;8;Road-150 Red, 44;2;Road Bikes;1;Bikes
313;13515;3578,27;1;3578,27;SO43985;2011-02-11 00:00:00.000;Cara;Liang;1948-01-01;M;F;cara12@adventure-works.com;20000,00;0;135;Salzgitter;Hessen;Germany;8;Road-150 Red, 52;2;Road Bikes;1;Bikes
310;28070;3578,27;1;3578,27;SO43986;2011-02-11 00:00:00.000;Ian;Morris;1979-04-07;S;M;ian85@adventure-works.com;80000,00;1;314;Daly City;California;United States;4;Road-150 Red, 62;2;Road Bikes;1;Bikes
